-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-37.11208782795472,-37.11208782795472,-37.11208782795472,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718,-80.25664211382718
-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,11.525061780441815,11.525061780441815,11.525061780441815,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087,-75.3150154276087
-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-36.233915048147416,-36.233915048147416,-36.233915048147416,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887,-76.53788913439887
-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-57.86192263772479,-57.86192263772479,-57.86192263772479,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536,-78.08264749832536
-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-69.31196501326424,-69.31196501326424,-69.31196501326424,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033,-79.3821938467033
-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-75.005799032111,-75.005799032111,-75.005799032111,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547,-80.35713728963547
-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-77.87426165204863,-77.87426165204863,-77.87426165204863,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135,-81.05580216900135
-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-79.49245121743643,-79.49245121743643,-79.49245121743643,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424,-81.54612321000424
-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-80.48830024829594,-80.48830024829594,-80.48830024829594,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807,-81.88632345965807
-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-81.13234563999436,-81.13234563999436,-81.13234563999436,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982,-82.12832534706982
-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-81.5586527901165,-81.5586527901165,-81.5586527901165,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819,-82.30120875491819
-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-81.843106410801,-81.843106410801,-81.843106410801,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568,-82.42400903785568
-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.03872075544925,-82.03872075544925,-82.03872075544925,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853,-82.51071751815853
-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.17472134083565,-82.17472134083565,-82.17472134083565,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471,-82.57151680677471
-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.26864219791068,-82.26864219791068,-82.26864219791068,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872,-82.61377426625872
-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.33292216755112,-82.33292216755112,-82.33292216755112,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588,-82.64280020445588
-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.37638282588036,-82.37638282588036,-82.37638282588036,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538,-82.66241121542538
-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.40529047417043,-82.40529047417043,-82.40529047417043,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138,-82.67534913030138
-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.42405188111296,-82.42405188111296,-82.42405188111296,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323,-82.68356306728323
-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.43579642523534,-82.43579642523534,-82.43579642523534,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164,-82.68845318040164
-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.44272678049197,-82.44272678049197,-82.44272678049197,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705,-82.6910169890705
-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.44638806173417,-82.44638806173417,-82.44638806173417,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445,-82.6919634183445
-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.4478596456615,-82.4478596456615,-82.4478596456615,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554,-82.69179483829554
-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.44789167261634,-82.44789167261634,-82.44789167261634,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499,-82.69086600755499
-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.44700205879762,-82.44700205879762,-82.44700205879762,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316,-82.68942638024316
-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.44554536365472,-82.44554536365472,-82.44554536365472,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785,-82.68765044073785
-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.44376162013188,-82.44376162013188,-82.44376162013188,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992,-82.68565942914992
-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.44181091722471,-82.44181091722471,-82.44181091722471,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921,-82.68353688739921
-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.43979784687407,-82.43979784687407,-82.43979784687407,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741,-82.68133976261741
