# timestamp;hostname;dt_0D;dt_1D;dt_3D;endTime;implicitSolver_preconditionerType;implicitSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nInstancesComputedGlobally;nNodes;nRanks;rankNo;scenarioName;totalUsertime;duration_0D;n;duration_1D;n;duration_total;n;write output;n;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;205062144;4096;91770880;1398665216;1191;1190;4;1191;48;0;gnu_beginning_of_workshop;47.62;6.60663;133336;11.15;166327;54.2268;1;35.374;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;88338432;1329451008;1191;1190;4;1191;48;1;gnu_beginning_of_workshop;54.89;6.50301;133336;11.3011;166327;54.2268;1;35.3695;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87744512;1329451008;1191;1190;4;1191;48;2;gnu_beginning_of_workshop;54.36;6.49318;133336;11.3253;166327;54.2268;1;35.3545;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87191552;1329451008;1191;1190;4;1191;48;3;gnu_beginning_of_workshop;55.01;6.50218;133336;11.2997;166327;54.2268;1;35.3675;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87027712;1329451008;1191;1190;4;1191;48;4;gnu_beginning_of_workshop;55.03;6.49414;133336;11.3405;166327;54.2268;1;35.3401;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;86130688;1329451008;1191;1190;4;1191;48;5;gnu_beginning_of_workshop;55.31;6.47482;133336;11.4202;166327;54.2268;1;35.2921;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;137682944;4096;88743936;1331286016;1191;1190;4;1191;48;6;gnu_beginning_of_workshop;55.02;6.48052;133336;11.3545;166327;54.2268;1;35.3496;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87187456;1329451008;1191;1190;4;1191;48;7;gnu_beginning_of_workshop;54.91;6.42247;133336;11.4406;166327;54.2268;1;35.3293;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87834624;1329451008;1191;1190;4;1191;48;8;gnu_beginning_of_workshop;54.96;6.53424;133336;11.2576;166327;54.2268;1;35.376;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87453696;1329451008;1191;1190;4;1191;48;9;gnu_beginning_of_workshop;54.92;6.49375;133336;11.3225;166327;54.2268;1;35.3573;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87126016;1329451008;1191;1190;4;1191;48;10;gnu_beginning_of_workshop;55.03;6.47154;133336;11.3483;166327;54.2268;1;35.3536;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87183360;1329451008;1191;1190;4;1191;48;11;gnu_beginning_of_workshop;54.97;6.517;133336;11.3007;166327;54.2268;1;35.358;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87248896;1329451008;1267;1266;4;1267;48;12;gnu_beginning_of_workshop;54.29;7.15095;133336;11.7225;166327;54.2202;1;34.0901;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87220224;1329451008;1267;1266;4;1267;48;13;gnu_beginning_of_workshop;54.91;6.7856;133336;12.4317;166327;54.2202;1;33.9314;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;86917120;1329451008;1267;1266;4;1267;48;14;gnu_beginning_of_workshop;54.88;6.77336;133336;12.4486;166327;54.2202;1;33.9339;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;86974464;1329451008;1267;1266;4;1267;48;15;gnu_beginning_of_workshop;54.85;6.79857;133336;12.4303;166327;54.2202;1;33.9228;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87875584;1329451008;1267;1266;4;1267;48;16;gnu_beginning_of_workshop;54.98;6.78115;133336;12.4511;166327;54.2202;1;33.9297;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;86753280;1329451008;1267;1266;4;1267;48;17;gnu_beginning_of_workshop;55.23;6.78918;133336;12.4954;166327;54.2202;1;33.8722;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87224320;1329451008;1267;1266;4;1267;48;18;gnu_beginning_of_workshop;54.53;6.70839;133336;12.5712;166327;54.2202;1;33.8971;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87040000;1329451008;1267;1266;4;1267;48;19;gnu_beginning_of_workshop;54.86;6.69154;133336;12.5875;166327;54.2202;1;33.8992;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87650304;1329451008;1267;1266;4;1267;48;20;gnu_beginning_of_workshop;54.93;6.78766;133336;12.4373;166327;54.2202;1;33.9231;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;86974464;1329451008;1267;1266;4;1267;48;21;gnu_beginning_of_workshop;55.03;6.73507;133336;12.4815;166327;54.2202;1;33.9458;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87248896;1329451008;1267;1266;4;1267;48;22;gnu_beginning_of_workshop;55.05;6.73684;133336;12.5118;166327;54.2202;1;33.9205;199662;
2018/11/19 19:56:49;nid04336;0.003;0.001;0.003;100;none;gmres;135847936;4096;87199744;1329451008;1267;1266;4;1267;48;23;gnu_beginning_of_workshop;54.96;6.82644;133336;12.3813;166327;54.2202;1;33.9363;199662;
2018/11/19 19:56:49;nid04338;0.003;0.001;0.003;100;none;gmres;205082624;4096;86712320;1400832000;1300;1299;4;1300;48;24;gnu_beginning_of_workshop;45.66;6.99062;133336;11.1323;166327;54.2202;1;35.0275;199662;
2018/11/19 19:56:49;nid04338;0.003;0.001;0.003;100;none;gmres;135847936;4096;86241280;1329451008;1300;1299;4;1300;48;25;gnu_beginning_of_workshop;54.95;6.91822;133336;11.2232;166327;54.2202;1;35.0105;199662;
2018/11/19 19:56:49;nid04338;0.003;0.001;0.003;100;none;gmres;135847936;4096;86233088;1329451008;1300;1299;4;1300;48;26;gnu_beginning_of_workshop;55.04;6.91088;133336;11.2422;166327;54.2202;1;35.0061;199662;
2018/11/19 19:56:49;nid04338;0.003;0.001;0.003;100;none;gmres;135847936;4096;85913600;1329451008;1300;1299;4;1300;48;27;gnu_beginning_of_workshop;54.49;6.8657;133336;11.2909;166327;54.2202;1;35.0034;199662;
